finalist,year,winner_Nominee,item_award,award_description
Philip Seymour Hoffman,2012,Winner,KCFCC Award,Best Supporting Actor
Philip Seymour Hoffman,2013,Winner,ALFS Award,Supporting Actor of the Year
Philip Seymour Hoffman,2005,Winner,LAFCA Award,Best Actor
Philip Seymour Hoffman,2008,Winner,NBR Award,Best Acting by an Ensemble
Philip Seymour Hoffman,2013,Nominee,NFS Award,Best Duo
Philip Seymour Hoffman,2013,Nominee,NSFC Award,Best Supporting Actor
Philip Seymour Hoffman,2005,Nominee,NYFCC Award,Best Actor
Philip Seymour Hoffman,2005,Winner,NYFCO Award,Best Actor
Philip Seymour Hoffman,2013,Winner,NCFCA Award,Best Supporting Actor
Philip Seymour Hoffman,2012,Winner,OFCC Award,Best Supporting Actor
Philip Seymour Hoffman,2019,Winner,OFTA Film Hall of Fame,Acting
Philip Seymour Hoffman,2013,Winner,OFCS Award,Best Supporting Actor
Philip Seymour Hoffman,2012,Winner,PFCS Award,Best Actor in a Supporting Role
Philip Seymour Hoffman,2012,Nominee,SDFCS Award,Best Supporting Actor
Philip Seymour Hoffman,2009,Nominee,Golden Capital,Best Actor
Philip Seymour Hoffman,2009,Winner,Sant Jordi,Best Foreign Actor (Mejor Actor Extranjero)
Philip Seymour Hoffman,2006,Winner,American Riviera Award,
Philip Seymour Hoffman,2012,Nominee,Satellite Award,Best Actor in a Supporting Role
Philip Seymour Hoffman,2013,Nominee,Actor,Outstanding Performance by a Male Actor in a Supporting Role
Philip Seymour Hoffman,2007,Winner,Critics Award,Best Foreign Actor (Melhor Ator Estrangeiro)
Philip Seymour Hoffman,2012,Winner,SEFCA Award,Best Supporting Actor
Philip Seymour Hoffman,2012,Winner,SLFCA Award,"Special Merit (for best scene, cinematic technique or other memorable aspect or moment)"
Philip Seymour Hoffman,2012,Winner,TFCA Award,Best Supporting Actor
Philip Seymour Hoffman,2012,Nominee,UFCA Award,Best Supporting Actor
Philip Seymour Hoffman,2013,Winner,VFCC Award,Best Supporting Actor
Philip Seymour Hoffman,2012,Winner,Volpi Cup,Best Actor
Philip Seymour Hoffman,2000,Winner,Best Actor,
Philip Seymour Hoffman,2012,Nominee,VVFP Award,Best Actor
Philip Seymour Hoffman,2012,Winner,WAFCA Award,Best Supporting Actor
Philip Seymour Hoffman,2005,Nominee,WIN Award,Actor in Made-for-TV Movie/Miniseries
Brian Dennehy,2001,Winner,Golden Globe,Best Performance by an Actor in a Miniseries or Motion Picture Made for Television
Brian Dennehy,2005,Nominee,Primetime Emmy,Outstanding Supporting Actor in a Miniseries or a Movie
Brian Dennehy,1993,Winner,American Television Award,Best Actor in a Miniseries
Brian Dennehy,1996,Nominee,ACCA,Best Cast Ensemble
Brian Dennehy,1994,Winner,CableACE,Actor in a Movie or Miniseries
Brian Dennehy,2020,Nominee,Chlotrudis Award,Best Supporting Actor
Brian Dennehy,1996,Nominee,Edgar,Best Television Feature or Miniseries
Brian Dennehy,2001,Nominee,Grammy,Best Spoken Word Album
Brian Dennehy,2003,Nominee,OFTA Television Award,Best Supporting Actor in a Motion Picture or Miniseries
Brian Dennehy,2001,Winner,PGA Award,Outstanding Producer of Long-Form Television
Brian Dennehy,2005,Nominee,Satellite Award,"Outstanding Actor in a Supporting Role in a Series, Mini-Series or Motion Picture Made for Television"
Brian Dennehy,2001,Winner,Actor,Outstanding Performance by a Male Actor in a Television Movie or Miniseries
Jessica Walter,1972,Nominee,Golden Globe,Best Actress in a Motion Picture - Drama
Jessica Walter,2005,Nominee,Primetime Emmy,Outstanding Supporting Actress in a Comedy Series
Jessica Walter,2013,Nominee,Annie,Voice Acting in an Animated Television or Other Broadcast Venue Production
Jessica Walter,2014,Nominee,BTVA Television Voice Acting Award,Best Female Lead Vocal Performance in a Television Series - Comedy/Musical
Jessica Walter,1963,Winner,Clarence Derwent Award,Best supporting Female (USA)
Jessica Walter,2019,Nominee,Gold Derby TV Award,Comedy Supporting Actress of the Decade
Jessica Walter,2013,Nominee,OFTA Television Award,Best Supporting Actress in a Comedy Series
Jessica Walter,2013,Nominee,Satellite Award,"Best Actress in a Series, Comedy or Musical"
Christopher Plummer,2018,Nominee,Oscar,Best Performance by an Actor in a Supporting Role
Jessica Walter,2014,Nominee,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Jessica Walter,2004,Winner,Future Classic Award,
Christopher Plummer,2018,Nominee,Golden Globe,Best Performance by an Actor in a Supporting Role in a Motion Picture
Christopher Plummer,2011,Nominee,Primetime Emmy,Outstanding Voice-Over Performance
Christopher Plummer,2018,Nominee,BAFTA Film Award,Best Supporting Actor
Christopher Plummer,2018,Nominee,Movies for Grownups Award,Best Supporting Actor
Christopher Plummer,2016,Winner,ACTRA Toronto Award,Outstanding Performance - Male
Christopher Plummer,2012,Winner,EDA Award,Best Supporting Actor
Christopher Plummer,1998,Nominee,Annie,Outstanding Individual Achievement for Voice Acting by a Male Performer in an Animated Feature Production
Christopher Plummer,2011,Winner,ACCA,Best Actor in a Supporting Role
Christopher Plummer,1999,Winner,BSFC Award,Best Supporting Actor
Christopher Plummer,2012,Winner,Critics Choice Award,Best Supporting Actor
Christopher Plummer,1978,Nominee,Etrog,Best Performance by a Lead Actor (Feature)
Christopher Plummer,2017,Winner,Lifetime Achievement Award,
Christopher Plummer,2012,Winner,COFCA Award,Best Supporting Actor
Christopher Plummer,2011,Nominee,CFCA Award,Best Supporting Actor
Christopher Plummer,2012,Winner,Chlotrudis Award,Best Supporting Actor
Christopher Plummer,2011,Winner,DFWFCA Award,Best Supporting Actor
Christopher Plummer,2012,Winner,DFCS Award,Best Supporting Actor
Christopher Plummer,2011,Winner,DFCS Award,Best Supporting Actor
Christopher Plummer,2001,Nominee,Video Premiere Award,Best Supporting Actor
Christopher Plummer,2020,Nominee,Golden Carp Film Award - International,Best Ensemble Performance
Christopher Plummer,2012,Winner,Independent Spirit Award,Best Supporting Male
Christopher Plummer,2012,Nominee,Dorian Award,Film Performance of the Year
Christopher Plummer,2010,Nominee,Gemini,Best Performance by an Actor in a Featured Supporting Role in a Dramatic Program or Mini-Series
Christopher Plummer,2009,Nominee,Genie,Best Performance by an Actor in a Leading Role
Christopher Plummer,2020,Nominee,Gold Derby Award,Ensemble Cast
Christopher Plummer,2011,Nominee,Golden Schmoes,Best Supporting Actor of the Year
Christopher Plummer,2011,Winner,Gotham Independent Film Award,Best Ensemble Performance
Christopher Plummer,1986,Nominee,Grammy,Best Recording for Children
Christopher Plummer,2018,Nominee,HFCS Award,Best Supporting Actor
Christopher Plummer,2011,Winner,Hollywood Film Award,Supporting Actor of the Year
Christopher Plummer,2011,Nominee,HFCS Award,Best Supporting Actor
Christopher Plummer,2011,Winner,IFJA Award,Best Supporting Actor
Christopher Plummer,2011,Winner,ICP Award,Best Supporting Performance
Christopher Plummer,2012,Nominee,ICS Award,Best Supporting Actor
Christopher Plummer,2012,Nominee,INOCA,Best Supporting Actor
Christopher Plummer,2012,Nominee,IOFCP Award,Best Supporting Actor
Christopher Plummer,2012,Winner,IFC Award,Best Supporting Actor
Christopher Plummer,2011,Winner,KCFCC Award,Best Supporting Actor
Christopher Plummer,2000,Nominee,Sierra Award,Best Supporting Actor
Christopher Plummer,2012,Nominee,ALFS Award,Supporting Actor of the Year
Christopher Plummer,2011,Winner,LAFCA Award,Best Supporting Actor
Christopher Plummer,2007,Winner,Best Ensemble Cast,
Christopher Plummer,2011,Winner,NBR Award,Best Supporting Actor
Christopher Plummer,2012,Nominee,NSFC Award,Best Supporting Actor
Christopher Plummer,2011,Nominee,NYFCC Award,Best Supporting Actor
Christopher Plummer,2018,Nominee,NCFCA Award,Best Supporting Actor
Christopher Plummer,2012,Winner,NTFCA Award,Best Supporting Actor
Christopher Plummer,2020,Winner,OFTA Film Hall of Fame,Acting
Christopher Plummer,2012,Winner,OFCS Award,Best Supporting Actor
Christopher Plummer,2007,Winner,Best Actor,
Christopher Plummer,2011,Nominee,PFCS Award,Best Actor in a Supporting Role
Christopher Plummer,2011,Nominee,SDFCS Award,Best Supporting Actor
Christopher Plummer,2012,Winner,Modern Master Award,
Christopher Plummer,2011,Winner,Master of Cinema Award,
Christopher Plummer,2011,Nominee,Satellite Award,Best Actor in a Supporting Role
Christopher Plummer,2012,Winner,Actor,Outstanding Performance by a Male Actor in a Supporting Role
Christopher Plummer,2011,Winner,SEFCA Award,Best Supporting Actor
Christopher Plummer,2011,Winner,TFCA Award,Best Supporting Actor
Christopher Plummer,2011,Nominee,UFCA Award,Best Supporting Actor
Christopher Plummer,2015,Nominee,VFCC Award,Best Actor in a Canadian Film
Christopher Plummer,2011,Nominee,VVFP Award,Best Supporting Actor
Christopher Plummer,2011,Nominee,WAFCA Award,Best Supporting Actor
Christopher Plummer,2016,Nominee,WFCC Award,Best Actor
Matthew Rhys,2019,Nominee,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Matthew Rhys,2018,Winner,Primetime Emmy,Outstanding Lead Actor in a Drama Series
Matthew Rhys,2019,Nominee,BAFTA Cymru Award,Best Actor (Yr Actor Gorau)
Matthew Rhys,2019,Winner,Critics Choice Award,Best Actor in a Drama Series
Matthew Rhys,2016,Nominee,Critics' Choice TV Award,Best Actor in a Drama Series
Matthew Rhys,2019,Nominee,Dorian Award,TV Performance of the Year - Actor
Matthew Rhys,2019,Nominee,Gold Derby TV Award,Drama Actor of the Decade
Billy Porter,2020,Nominee,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Billy Porter,2020,Nominee,Primetime Emmy,Outstanding Lead Actor in a Drama Series
Matthew Rhys,2018,Nominee,IGN Award,Best Dramatic TV Performance
Matthew Rhys,2018,Winner,OFTA Television Award,Best Actor in a Drama Series
Matthew Rhys,2019,Nominee,Satellite Award,"Best Actor in a Series, Drama/Genre"
Matthew Rhys,2019,Nominee,Actor,Outstanding Performance by an Ensemble in a Drama Series
Matthew Rhys,2018,Nominee,TCA Award,Individual Achievement in Drama
Billy Porter,2020,Nominee,BET Award,Best Actor
Billy Porter,2020,Nominee,Black Reel,"Outstanding Actor, Drama Series"
Billy Porter,2020,Nominee,Critics Choice Award,Best Actor in a Drama Series
Billy Porter,2020,Winner,Dorian Award,TV Performance of the Year - Actor
Billy Porter,2017,Winner,Vito Russo Award,
Billy Porter,2020,Nominee,Gold Derby TV Award,Drama Actor
Billy Porter,2019,Nominee,IGN Award,Best Dramatic TV Performance
Billy Porter,2020,Nominee,Image Award,Outstanding Actor in a Drama Series
Billy Porter,2020,Nominee,OFTA Television Award,Best Actor in a Drama Series
Billy Porter,2020,Nominee,Shorty Award,Best Actor
Billy Porter,2019,Nominee,TCA Award,Individual Achievement in Drama
Billy Porter,2020,Winner,Queerty,Badass
Rami Malek,2019,Winner,Oscar,Best Performance by an Actor in a Leading Role
Rami Malek,2020,Nominee,Golden Globe,Best Performance by an Actor in a Television Series - Drama
Rami Malek,2016,Winner,Primetime Emmy,Outstanding Lead Actor in a Drama Series
Rami Malek,2019,Winner,BAFTA Film Award,Best Leading Actor
Rami Malek,2019,Winner,AACTA International Award,Best Lead Actor
Rami Malek,2019,Nominee,EDA Award,Best Actor
Rami Malek,2019,Nominee,AFCA Award,Best Actor
Rami Malek,2019,Nominee,ACCA,Best Actor in a Leading Role
Rami Malek,2019,Nominee,Critics Choice Award,Best Actor
Rami Malek,2018,Nominee,CFCA Award,Best Actor
Rami Malek,2019,Winner,CinEuphoria,Best Actor - Audience Award
Rami Malek,2016,Winner,Critics' Choice TV Award,Best Actor in a Drama Series
Rami Malek,2018,Nominee,DFWFCA Award,Best Actor
Rami Malek,2019,Nominee,DFCS Award,Best Actor
Rami Malek,2018,Nominee,DFCS Award,Best Actor
Rami Malek,2018,Nominee,DFCC,Best Actor
Rami Malek,2019,Nominee,Dorian Award,Film Performance of the Year - Actor
Rami Malek,2019,Nominee,GAFCA Award,Best Actor
Rami Malek,2019,Nominee,Gold Derby Award,Lead Actor
Rami Malek,2018,Winner,Golden Schmoes,Best Actor of the Year
Rami Malek,2019,Nominee,HFCS Award,Best Actor
Rami Malek,2019,Nominee,HFCS Award,Best Actor
Rami Malek,2018,Nominee,IGN Award,Best Lead Performer in a Movie
Rami Malek,2018,Nominee,ICP Award,Best Lead Actor
Rami Malek,2019,Winner,IFC Award,Best Actor
Rami Malek,2019,Nominee,LEJA Award,Best Performance by an Actor in a Leading Role
Rami Malek,2018,Winner,LAOFCS Award,Best Actor
Rami Malek,2019,Nominee,MTV Movie + TV Award,Best Performance in a Movie
Rami Malek,2019,Nominee,MCFCA Award,Best Actor
Rami Malek,2019,Nominee,NCFCA Award,Best Actor
Rami Malek,2018,Winner,NTFCA Award,Best Actor
Rami Malek,2018,Winner,OAFFC Award,Best Male Lead
Rami Malek,2019,Winner,OFTA Film Award,Best Actor
Rami Malek,2019,Winner,Breakthrough Performance Award,
Rami Malek,2017,Nominee,People's Choice Award,Favorite Cable TV Actor
Rami Malek,2018,Nominee,PCC Award,Best Actor
Rami Malek,2018,Nominee,SDFCS Award,Breakthrough Artist
Rami Malek,2018,Nominee,SFFCC Award,Best Actor
Rami Malek,2019,Winner,Outstanding Performance Award,
Rami Malek,2019,Winner,Satellite Award,"Best Actor in a Motion Picture, Comedy or Musical"
Rami Malek,2019,Winner,Actor,Outstanding Performance by a Male Actor in a Leading Role
Rami Malek,2018,Nominee,Seattle Film Critics Award,Best Actor
Rami Malek,2018,Nominee,SLFCA Award,Best Actor
Rami Malek,2019,Nominee,Teen Choice Award,Choice Drama Movie Actor
Rami Malek,2016,Nominee,TCA Award,Individual Achievement in Drama
Rami Malek,2018,Nominee,WAFCA Award,Best Actor
Peter Boyle,2005,Nominee,Primetime Emmy,Outstanding Supporting Actor in a Comedy Series
Peter Boyle,2000,Nominee,American Comedy Award,Funniest Supporting Male Performer in a TV Series
Peter Boyle,2005,Winner,Gold Derby TV Award,Comedy Supporting Actor
Peter Boyle,2003,Nominee,OFTA Television Award,Best Supporting Actor in a Comedy Series
Peter Boyle,1996,Winner,Universe Reader's Choice Award,Best Guest Actor in a Genre TV Series
Peter Boyle,2006,Nominee,Actor,Outstanding Performance by an Ensemble in a Comedy Series
Tyler Perry,2020,Winner,Governor's Award,
Peter Boyle,1999,Nominee,Q Award,Best Supporting Actor in a Quality Comedy Series
Tyler Perry,2009,Winner,Movies for Grownups Award,Best Buddy Picture
Tyler Perry,2014,Nominee,Hollywood Award,Artist of the Year
Tyler Perry,2014,Winner,AAFCA Award,Best Supporting Actor
Tyler Perry,2009,Nominee,EDA Award,Best Picture
Tyler Perry,2019,Winner,BET Award,Ultimate Icon
Tyler Perry,2005,Winner,BET Comedy Award,Outstanding Lead Actor in a Theatrical Film
Tyler Perry,2013,Winner,Pioneer Award,
Tyler Perry,2006,Nominee,Black Movie Award,Outstanding Achievement in Screenwriting
Tyler Perry,2015,Nominee,Black Reel,"Outstanding Supporting Actor, Motion Picture"
Tyler Perry,2009,Winner,BSFC Award,Best Ensemble Cast
Tyler Perry,2015,Nominee,COFCA Award,Best Ensemble
Tyler Perry,2011,Winner,CinemaCon Award,Visionary Award
Tyler Perry,2015,Nominee,GAFCA Award,Best Ensemble
Tyler Perry,2015,Nominee,Gold Derby Award,Ensemble Cast
Tyler Perry,2020,Nominee,Entertainer of the Year Award,
Tyler Perry,2014,Nominee,ICP Award,Best Supporting Actor
Tyler Perry,2010,Nominee,Blimp Award,Favorite Movie Actor
Tyler Perry,2017,Nominee,Grace Award,Most Inspiring Performance in Movies
Tyler Perry,2006,Nominee,MTV Movie Award,Best Comedic Performance
Tyler Perry,2020,Nominee,Razzie Award,Worst Supporting Actor
Tyler Perry,2005,Winner,Stinker Award,Worst Supporting Actor
Tyler Perry,2014,Nominee,VVFP Award,Best Supporting Actor
Tyler Perry,2019,Winner,Star on the Walk of Fame,Motion Picture
Paul Newman,2003,Nominee,Oscar,Best Actor in a Supporting Role
Paul Newman,2006,Winner,Golden Globe,"Best Performance by an Actor in a Supporting Role in a Series, Miniseries or Motion Picture Made for Television"
Paul Newman,2005,Winner,Primetime Emmy,Outstanding Supporting Actor in a Miniseries or a Movie
Paul Newman,2003,Nominee,BAFTA Film Award,Best Performance by an Actor in a Supporting Role
Paul Newman,2015,Nominee,Felix,Best Actor
Paul Newman,2002,Nominee,ACCA,Best Actor in a Supporting Role
Paul Newman,1995,Winner,Silver Berlin Bear,Best Actor
Paul Newman,2000,Nominee,Blockbuster Entertainment Award,Favorite Supporting Actor - Drama/Romance
Paul Newman,2003,Nominee,Critics Choice Award,Best Supporting Actor
Paul Newman,1987,Nominee,Palme d'Or,
Paul Newman,2003,Nominee,CFCA Award,Best Supporting Actor
Paul Newman,1962,Winner,CEC Award,Best Foreign Actor (Mejor Actor Extranjero)
Paul Newman,2003,Nominee,DFWFCA Award,Best Supporting Actor
Paul Newman,1983,Winner,David,Best Foreign Actor (Migliore Attore Straniero)
Paul Newman,1969,Nominee,DGA Award,Outstanding Directorial Achievement in Motion Pictures
Paul Newman,1972,Nominee,Golden Moon Award,Best Film
Paul Newman,1975,Winner,Gala Tribute,
Paul Newman,2010,Nominee,Gold Derby TV Award,TV Movie/Mini Supporting Actor of the Decade
Paul Newman,1986,Winner,Golden Apple,Male Star of the Year
Paul Newman,2002,Nominee,Golden Schmoes,Best Supporting Actor of the Year
Paul Newman,1968,Winner,Man of the Year,
Paul Newman,2003,Nominee,INOCA,Best Supporting Actor
Paul Newman,2003,Nominee,IOMA,Best Supporting Actor (Miglior attore non protagonista)
Paul Newman,1979,Nominee,Jupiter Award,Best International Actor
Paul Newman,1971,Nominee,Golden Laurel,"Star, Male"
Paul Newman,1962,Winner,Best Actor,
Paul Newman,1986,Winner,NBR Award,Best Actor
Paul Newman,1995,Winner,NSFC Award,Best Actor
Paul Newman,1994,Winner,NYFCC Award,Best Actor
Paul Newman,2005,Winner,OFTA Television Award,Best Supporting Actor in a Motion Picture or Miniseries
Paul Newman,2003,Nominee,OFCS Award,Best Supporting Actor
Paul Newman,2006,Nominee,PGA Award,Outstanding Producer of Long-Form Television
Paul Newman,2003,Winner,PFCS Award,Best Actor in a Supporting Role
Paul Newman,1968,Winner,Most Popular Male Star,
Paul Newman,1969,Winner,Showmanship Award,Motion Picture
Paul Newman,2005,Nominee,Satellite Award,"Outstanding Actor in a Supporting Role in a Series, Mini-Series or Motion Picture Made for Television"
